url,posted_date,letter_date,company,issuing_office,subject
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zombieland-llc-dba-mafia-street-vapor-company-649034-01262023,01/26/2023,01/26/2023,Zombieland LLC dba Mafia Street Vapor Company,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/larkin-community-hospital-institutional-review-board-638146-01112023,01/24/2023,01/11/2023,Larkin Community Hospital Institutional Review Board,Center for Drug Evaluation and Research | CDER,Bioresearch Monitoring Program/Institutional Review Board (IRB)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/buzzagogo-llc-639545-01182023,01/24/2023,01/18/2023,"Buzzagogo, LLC",Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated/Unapproved New Drug
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tl-state-management-inc-634663-08302022,01/24/2023,08/30/2022,"TL State Management, Inc.",Division of Northeast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/leimax-corp-633364-10072022,01/24/2023,10/07/2022,"Leimax, Corp.",Division of Northeast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sabrina-cosmetics-dba-scos-643208-10282022,01/24/2023,10/28/2022,Sabrina Cosmetics d/b/a SCOS,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cloud-dreams-inc-dba-rx-vape-640211-08192022,01/24/2023,08/19/2022,"Cloud Dreams, Inc. dba Rx Vape",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lineage-vapors-llc-646291-01102023,01/24/2023,01/10/2023,Lineage Vapors LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fuentes-farms-llc-642138-10142022,01/24/2023,10/14/2022,Fuentes Farms LLC,Division of Southwest Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/new-vaping-us-650271-01132023,01/24/2023,01/13/2023,New Vaping US,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/evimeria-el-aztecano-inc-624797-11162022,01/24/2023,11/16/2022,"Evimeria El Aztecano, Inc.",Division of Human and Animal Food Operations West V,Dietary Supplement/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gold-coast-distributors-inc-dba-shah-distributors-635805-11022022,01/24/2023,11/02/2022,Gold Coast Distributors Inc. dba Shah Distributors,Division of Human and Animal Food Operations West V,CGMP/Warehouse/Insanitary Conditions/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/north-american-custom-laboratories-llc-dba-farmakeio-superior-custom-compounding-642792-11182022,01/24/2023,11/18/2022,"North American Custom Laboratories, LLC dba FarmaKeio Superior Custom Compounding",Division of Pharmaceutical Quality Operations II,Compounding Pharmacy/Adulterated Drug Products
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/southbound-vapes-649568-01192023,01/19/2023,01/19/2023,Southbound Vapes,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/modfathers-vapor-648991-01192023,01/19/2023,01/19/2023,Modfathers Vapor,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/his-enterprise-inc-dba-adams-secret-usa-llc-646494-01102023,01/17/2023,01/10/2023,"HIS Enterprise Inc dba Adam’s Secret USA, LLC",Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/optum-infusion-services-308-llc-647842-12132022,01/17/2023,12/13/2022,Optum Infusion Services 308 LLC,Division of Pharmaceutical Quality Operations IV,Compounding Pharmacy/Adulterated Drug Products
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chevaline-investments-dba-vaporcore-648392-01122023,01/12/2023,01/12/2023,Chevaline Investments dba VaporCore,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chevaline-investments-dba-vaporcore-648960-01122023,01/12/2023,01/12/2023,Chevaline Investments dba VaporCore,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tiger-vapes-647668-01122023,01/12/2023,01/12/2023,Tiger Vapes,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/medical-mikes-inc-647603-01102023,01/11/2023,01/10/2023,"Medical Mikes, Inc.",Center for Drug Evaluation and Research | CDER,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/purecraft-llc-648077-01102023,01/11/2023,01/10/2023,Purecraft LLC,Center for Drug Evaluation and Research | CDER,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/distributor-rfr-llc-643724-01092023,01/10/2023,01/09/2023,"Distributor RFR, LLC",Center for Drug Evaluation and Research | CDER,Finished Pharmaceuticals/Unapproved New Drug/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/olympus-medical-systems-corporation-649726-12122022,01/10/2023,12/12/2022,Olympus Medical Systems Corporation,Center for Devices and Radiological Health,Medical Device Reporting/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aizu-olympus-co-ltd-643172-11022022,01/10/2023,11/02/2022,"Aizu Olympus Co., Ltd.",Center for Devices and Radiological Health,CGMP/QSR/Medical Devices/PMA/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/san-rey-produce-inc-643593-12072022,01/10/2023,12/07/2022,San-Rey Produce Inc.,Division of Southwest Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/auto-chlor-system-llc-641808-12202022,01/10/2023,12/20/2022,Auto-Chlor System LLC,Division of Pharmaceutical Quality Operations II,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmahealthonlinecom-648510-01062023,01/10/2023,01/06/2023,pharmahealthonline.com,Center for Drug Evaluation and Research | CDER,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/florida-gold-foods-llc-637153-11222022,01/10/2023,11/22/2022,Florida Gold Foods LLC,Division of Human and Animal Food Operations East IV,"CGMP/Food/Prepared, Packed or Held Under Insanitary Conditions/Adulterated"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/turkuaz-saglik-hizmetleri-medikal-temizlik-kimyasa-649158-12292022,01/10/2023,12/29/2022,Turkuaz Sağlik Hizmetleri Medikal Temizlik Kimyasa,Center for Devices and Radiological Health,CGMP/QSR/Medical Devices/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmacanna-647390-01052023,01/06/2023,01/05/2023,PharmaCanna,Center for Drug Evaluation and Research | CDER,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chevaline-investments-llc-dba-vaporcore-647840-01052023,01/05/2023,01/05/2023,"Chevaline Investments, LLC d/b/a VaporCore",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/superior-glove-works-ltd-641100-12162022,01/03/2023,12/16/2022,"Superior Glove Works, Ltd.",Center for Drug Evaluation and Research | CDER,CGMP/Finished Pharmaceuticals/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/globalpharmacypluscom-631427-12272022,01/03/2023,12/27/2022,globalpharmacyplus.com,,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/supreme-fruit-produce-inc-631972-06012022,12/27/2022,06/01/2022,"Supreme Fruit Produce, Inc.",Division of Southwest Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/land-view-inc-638704-11072022,12/27/2022,11/07/2022,"Land View, Inc.",Division of Human and Animal Food Operations West VI,CGMP/Medicated Feeds/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/md-pharmaceutical-supply-llc-637815-11222022,12/27/2022,11/22/2022,"MD Pharmaceutical Supply, LLC",Division of Pharmaceutical Quality Operations I,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ruth-special-food-store-llc-644551-12092022,12/27/2022,12/09/2022,Ruth Special Food Store LLC,Division of Northeast Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/empowered-diagnostics-llc-638164-10062022,12/27/2022,10/06/2022,Empowered Diagnostics LLC,Center for Devices and Radiological Health,Unapproved Products Related to the Coronavirus Disease 2019 (COVID-19)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/big-olaf-creamery-llc-dba-big-olaf-642758-12092022,12/27/2022,12/09/2022,Big Olaf Creamery LLC dba Big Olaf,Division of Human and Animal Food Operations East IV,"CGMP/Food/Prepared, Packed or Held Under Insanitary Conditions/Adulterated/L. monocytogenes"
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bainbridge-beverage-west-llc-638942-11282022,12/27/2022,11/28/2022,"Bainbridge Beverage West, LLC",Division of Human and Animal Food Operations West V,Juice HACCP/CGMP for Foods/Adulterated/Insanitary Conditions
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vapel1fe-llc-648624-12162022,12/27/2022,12/16/2022,"VapeL1FE, LLC",Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/green-pharmaceuticals-inc-635162-12162022,12/27/2022,12/16/2022,Green Pharmaceuticals Inc.,Division of Pharmaceutical Quality Operations IV,Drug Product/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/royalvibe-health-ltd-639553-11182022,12/27/2022,11/18/2022,RoyalVibe Health Ltd.,Center for Devices and Radiological Health,CGMP/QSR/Medical Devices/PMA/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mike-millenkamp-dairy-cattle-640782-11282022,12/27/2022,11/28/2022,Mike Millenkamp Dairy Cattle,Division of Human and Animal Food Operations West II,New Animal Drug/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jp-sn-enterprises-inc-dba-ecigs-international-647315-12222022,12/22/2022,12/22/2022,JP & SN Enterprises Inc. d/b/a eCigs International,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bs-vapes-llc-647308-12222022,12/22/2022,12/22/2022,BS Vapes LLC,Center for Tobacco Products,Family Smoking Prevention and Tobacco Control Act/Adulterated/Misbranded
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dollar-tree-inc-629509-11082022,12/20/2022,11/08/2022,"Dollar Tree, Inc.",Office of Human and Animal Food Operations – West Division 3,Interstate Commerce/Food/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sagent-pharmaceuticals-inc-636636-07272022,12/20/2022,07/27/2022,"Sagent Pharmaceuticals, Inc.",Division Pharmaceutical Quality Operations I,CGMP/Drugs/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natures-way-farms-llc-641201-11212022,12/20/2022,11/21/2022,"Nature’s Way Farms, LLC",Division of Southwest Imports,Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sree-nidhi-corp-634266-08252022,12/20/2022,08/25/2022,Sree Nidhi Corp,Center for Food Safety and Applied Nutrition (CFSAN),Foreign Supplier Verification Program (FSVP)
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dupont-nutrition-usa-inc-627211-12022022,12/20/2022,12/02/2022,DuPont Nutrition USA Inc.,Division of Pharmaceutical Quality Operations I,CGMP/Drug Products/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chs-incchs-river-plains-642790-11302022,12/20/2022,11/30/2022,CHS Inc./CHS River Plains,Division of Human and Animal Food Operations West I,CGMP/Medicated Feeds/Adulterated
/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nortec-quimica-sa-639894-12082022,12/20/2022,12/08/2022,Nortec Quimica SA,Center for Drug Evaluation and Research | CDER,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated
